round	step_count	round_time	avg_step_time	avg_act_time	avg_geo_time	eor_time
1.000000000000000000e+00	4.000000000000000000e+02	7.197186520206741989e-01	1.786750407773070011e-03	7.527639372710837051e-04	5.454249392641940652e-04	4.228219011565670371e-03
2.000000000000000000e+00	4.000000000000000000e+02	7.372379500011447817e-01	1.832139159887447022e-03	7.953865975287043900e-04	5.966713772068033429e-04	3.652140003396198153e-03
3.000000000000000000e+00	4.000000000000000000e+02	8.315424140018876642e-01	2.067684483408811433e-03	1.098656823523924773e-03	5.116451302455971017e-04	3.764127992326393723e-03
4.000000000000000000e+00	4.000000000000000000e+02	6.753491699928417802e-01	1.677146109941531809e-03	7.167199127434286830e-04	4.852809992007678505e-04	3.717034996952861547e-03
5.000000000000000000e+00	4.000000000000000000e+02	7.307146220118738711e-01	1.815483784084790482e-03	7.476354333630297810e-04	5.284591454255860733e-04	3.807075001532211900e-03
6.000000000000000000e+00	4.000000000000000000e+02	7.318269340030383319e-01	1.818064514227444358e-03	7.854442817915696217e-04	5.839313541946466925e-04	3.873662994010373950e-03
7.000000000000000000e+00	4.000000000000000000e+02	6.671130740141961724e-01	1.656491057365201518e-03	7.045002403174294159e-04	4.936097497557057588e-04	3.817486984189599752e-03
8.000000000000000000e+00	4.000000000000000000e+02	6.640473919978830963e-01	1.648207365869893684e-03	6.998819448199355758e-04	5.168767692521214095e-04	4.083492996869608760e-03
9.000000000000000000e+00	4.000000000000000000e+02	7.893165489949751645e-01	1.962056604752433677e-03	8.589460507209878198e-04	6.664123321388615686e-04	3.823281003860756755e-03
1.000000000000000000e+01	4.000000000000000000e+02	7.536882339918520302e-01	1.873344151827041051e-03	8.212536709470441045e-04	6.166565304738469639e-04	3.698323009302839637e-03
1.100000000000000000e+01	4.000000000000000000e+02	7.099919190222863108e-01	1.762756182361044973e-03	7.633066700509516262e-04	5.585804072325117452e-04	4.145409009652212262e-03
1.200000000000000000e+01	4.000000000000000000e+02	7.014234800008125603e-01	1.742321169222123094e-03	7.530995181878097399e-04	5.448648551828228241e-04	3.678898006910458207e-03
1.300000000000000000e+01	4.000000000000000000e+02	7.977379619842395186e-01	1.982026017722091603e-03	8.671319949644384645e-04	6.676646401319885366e-04	4.256965999957174063e-03
1.400000000000000000e+01	4.000000000000000000e+02	8.653075050096958876e-01	2.151837542987777765e-03	9.391990645963233441e-04	7.685443522495916027e-04	3.913637017831206322e-03
1.500000000000000000e+01	4.000000000000000000e+02	8.076405870087910444e-01	2.005581580233411002e-03	8.484964166564168495e-04	6.464959392178571025e-04	4.459952993784099817e-03
1.600000000000000000e+01	4.000000000000000000e+02	1.129640696977730840e+00	2.812184002250433038e-03	1.249513523216592070e-03	9.894563800480682056e-04	3.919968003174290061e-03
1.700000000000000000e+01	4.000000000000000000e+02	7.597963089938275516e-01	1.888591534880106363e-03	8.184727097977884634e-04	6.017641888320212750e-04	3.639569011284038424e-03
1.800000000000000000e+01	4.000000000000000000e+02	7.286326939938589931e-01	1.808275598887121348e-03	7.763822383276419584e-04	5.421970744646386784e-04	4.515766981057822704e-03
1.900000000000000000e+01	4.000000000000000000e+02	7.235594340017996728e-01	1.797411452716915015e-03	7.648742644232697611e-04	5.472023854235885491e-04	3.858662996208295226e-03
2.000000000000000000e+01	4.000000000000000000e+02	7.641416809929069132e-01	1.899003047947189857e-03	8.197360565827693400e-04	5.732041678129462742e-04	3.725468006450682878e-03
2.100000000000000000e+01	4.000000000000000000e+02	7.113614420231897384e-01	1.765284655484720099e-03	7.534206277341581447e-04	5.307232001359806850e-04	4.447636019904166460e-03
2.200000000000000000e+01	4.000000000000000000e+02	7.708688470011111349e-01	1.915651937306392860e-03	8.290210796258179731e-04	6.056455675570760226e-04	3.832389978924766183e-03
2.300000000000000000e+01	4.000000000000000000e+02	8.151346849917899817e-01	2.025566439842805318e-03	8.789364571566693745e-04	6.643186190922278998e-04	4.079180012922734022e-03
2.400000000000000000e+01	4.000000000000000000e+02	8.355354210070800036e-01	2.077590659682755289e-03	8.842761194682679897e-04	6.983835580467712394e-04	3.742926986888051033e-03
2.500000000000000000e+01	4.000000000000000000e+02	7.856390700035262853e-01	1.951801196846645291e-03	8.420065825339406425e-04	6.067222642741398669e-04	4.080701997736468911e-03
2.600000000000000000e+01	4.000000000000000000e+02	7.792497760092373937e-01	1.936914822872495270e-03	8.339985159545904329e-04	6.046199382399209017e-04	3.703351016156375408e-03
2.700000000000000000e+01	4.000000000000000000e+02	8.515207229938823730e-01	2.117993640931672625e-03	9.290362051251576910e-04	6.937465244118357554e-04	3.549379005562514067e-03
2.800000000000000000e+01	4.000000000000000000e+02	6.834797039919067174e-01	1.697482522286009087e-03	7.151650074956705620e-04	4.987328573042759585e-04	3.732022014446556568e-03
2.900000000000000000e+01	4.000000000000000000e+02	1.403946106991497800e+00	3.496773669903632462e-03	1.661846415590844100e-03	1.225415455410256912e-03	4.245024989359080791e-03
3.000000000000000000e+01	4.000000000000000000e+02	9.100036619929596782e-01	2.263715880471863732e-03	9.791549861256499798e-04	7.455422756902407898e-04	3.692998987389728427e-03
3.100000000000000000e+01	4.000000000000000000e+02	7.925649580138269812e-01	1.967409300486906449e-03	8.518130114680388509e-04	6.033612402097787838e-04	4.706410982180386782e-03
3.200000000000000000e+01	4.000000000000000000e+02	7.607070560043212026e-01	1.888405454737949237e-03	8.048939755099127503e-04	5.743997530225897728e-04	4.534340987447649240e-03
3.300000000000000000e+01	4.000000000000000000e+02	8.117619949916843325e-01	2.017462562871514837e-03	8.701149886474013155e-04	6.223892541311215219e-04	3.949208010453730822e-03
3.400000000000000000e+01	4.000000000000000000e+02	7.385997060046065599e-01	1.834040564717724945e-03	7.777260154398391457e-04	5.397830171568785166e-04	4.154185007791966200e-03
3.500000000000000000e+01	4.000000000000000000e+02	7.602992500178515911e-01	1.889208498032530874e-03	8.089810078672598614e-04	5.528586823493242177e-04	3.774746000999584794e-03
3.600000000000000000e+01	4.000000000000000000e+02	7.972277459921315312e-01	1.977260347412084125e-03	8.510791431763209793e-04	6.178276466380339636e-04	4.719794989796355367e-03
3.700000000000000000e+01	4.000000000000000000e+02	7.960784349997993559e-01	1.976103660053922864e-03	8.583771583653287832e-04	6.353545460297027646e-04	4.697829019278287888e-03
3.800000000000000000e+01	4.000000000000000000e+02	6.949969360139220953e-01	1.724380072046187776e-03	7.319077102147275886e-04	5.177722792723216333e-04	4.491645988309755921e-03
3.900000000000000000e+01	4.000000000000000000e+02	8.141974569880403578e-01	2.024334384914254579e-03	8.848219043284189433e-04	6.638946527527878538e-04	3.738214989425614476e-03
4.000000000000000000e+01	4.000000000000000000e+02	9.473880529985763133e-01	2.355981421496835745e-03	1.019453129847534010e-03	7.890408053935971588e-04	4.142837977269664407e-03
4.100000000000000000e+01	4.000000000000000000e+02	8.967353210027795285e-01	2.230240614007925753e-03	9.780697053065523418e-04	7.554414343758253814e-04	3.797365003265440464e-03
4.200000000000000000e+01	4.000000000000000000e+02	7.799192040110938251e-01	1.935821726219728563e-03	8.332241776224691724e-04	6.060899248404894328e-04	4.752309003379195929e-03
4.300000000000000000e+01	4.000000000000000000e+02	9.010980430175550282e-01	2.241208483101218060e-03	1.001139564905315733e-03	7.495131927862530444e-04	3.786544984905049205e-03
4.400000000000000000e+01	4.000000000000000000e+02	8.173696209851186723e-01	2.032034067524364409e-03	8.812061121716396449e-04	6.537062369898194707e-04	3.797328972723335028e-03
4.500000000000000000e+01	4.000000000000000000e+02	7.326967660046648234e-01	1.820928874949458891e-03	7.842272106790915479e-04	5.557423802383709742e-04	3.616651985794305801e-03
4.600000000000000000e+01	4.000000000000000000e+02	7.855115389975253493e-01	1.952542258950416051e-03	8.477768793818540741e-04	6.254861999332206627e-04	3.755292011192068458e-03
4.700000000000000000e+01	4.000000000000000000e+02	9.412497339944820851e-01	2.338231880057719484e-03	1.040313121120561889e-03	8.186970296810613858e-04	5.103822011733427644e-03
4.800000000000000000e+01	4.000000000000000000e+02	8.230874989822041243e-01	2.045896717172581911e-03	8.901376098219771415e-04	6.683811934635741636e-04	3.905217017745599151e-03
4.900000000000000000e+01	4.000000000000000000e+02	8.197995639930013567e-01	2.036921805265592619e-03	8.891012919775675549e-04	6.700911180814728141e-04	4.211976018268615007e-03
5.000000000000000000e+01	4.000000000000000000e+02	7.984622079820837826e-01	1.983433510104078059e-03	8.517219134228071718e-04	6.177350400685100405e-04	4.292003985028713942e-03
5.100000000000000000e+01	4.000000000000000000e+02	7.850542700034566224e-01	1.950755984216811980e-03	8.445099683740409091e-04	6.000016270991181478e-04	3.885907994117587805e-03
5.200000000000000000e+01	4.000000000000000000e+02	7.582067709881812334e-01	1.883485591970384017e-03	8.058453549892874435e-04	5.666962539544328917e-04	3.967647004174068570e-03
5.300000000000000000e+01	4.000000000000000000e+02	8.114838399924337864e-01	2.016538757379748772e-03	8.709330972487805932e-04	6.388340178091311394e-04	4.064014996401965618e-03
5.400000000000000000e+01	4.000000000000000000e+02	7.674413319909945130e-01	1.907273793258354964e-03	8.220424944738625051e-04	5.870855857938295621e-04	3.751320997253060341e-03
5.500000000000000000e+01	4.000000000000000000e+02	9.071388650045264512e-01	2.254747194820083765e-03	9.549258351762546747e-04	7.565363861795049681e-04	4.351456009317189455e-03
5.600000000000000000e+01	4.000000000000000000e+02	7.341840389999561012e-01	1.822183130716439415e-03	7.834615710453362875e-04	5.629056681937072253e-04	4.530982987489551306e-03
5.700000000000000000e+01	4.000000000000000000e+02	7.590209920017514378e-01	1.884777502054930639e-03	8.134604804945410814e-04	5.825897005706792697e-04	4.303802008507773280e-03
5.800000000000000000e+01	4.000000000000000000e+02	7.296022409864235669e-01	1.811895051287137947e-03	7.714372585178353196e-04	5.597311501333024353e-04	4.051591007737442851e-03
5.900000000000000000e+01	4.000000000000000000e+02	7.617153679893817753e-01	1.892881679523270673e-03	8.004815871390746863e-04	5.951984499552053810e-04	3.803280997090041637e-03
6.000000000000000000e+01	4.000000000000000000e+02	7.691012739960569888e-01	1.911186234210617745e-03	8.218272095109568865e-04	5.900261367787607404e-04	3.846528008580207825e-03
6.100000000000000000e+01	4.000000000000000000e+02	7.847551919985562563e-01	1.950361748386058051e-03	8.389497928146739036e-04	6.162422733177663411e-04	3.838068980257958174e-03
6.200000000000000000e+01	4.000000000000000000e+02	7.230299450166057795e-01	1.794446964413509661e-03	7.683345699479104474e-04	5.494942593213636255e-04	4.531379992840811610e-03
6.300000000000000000e+01	4.000000000000000000e+02	1.103749391011660919e+00	2.746357567812083428e-03	1.227869462527451157e-03	9.887023455667075678e-04	4.313487006584182382e-03
6.400000000000000000e+01	4.000000000000000000e+02	6.878742639964912087e-01	1.707220337702892738e-03	7.236298544012242972e-04	4.988906876678811777e-04	4.207827994832769036e-03
6.500000000000000000e+01	4.000000000000000000e+02	8.089386690116953105e-01	2.008709600195288450e-03	9.288864122936502533e-04	5.516420499043306423e-04	4.636127996491268277e-03
6.600000000000000000e+01	4.000000000000000000e+02	9.411176180001348257e-01	2.341037378209875983e-03	1.020795740842004402e-03	7.747738323814701506e-04	3.877278009895235300e-03
6.700000000000000000e+01	4.000000000000000000e+02	1.005100393987959251e+00	2.500925955027924127e-03	1.112379440019139977e-03	8.750305473222397788e-04	3.930326027330011129e-03
6.800000000000000000e+01	4.000000000000000000e+02	7.157312060007825494e-01	1.777165684761712432e-03	7.461626356962369451e-04	5.307104696839814789e-04	4.114667011890560389e-03
6.900000000000000000e+01	4.000000000000000000e+02	7.139980979845859110e-01	1.768167805712437266e-03	7.362613366422010846e-04	5.250976254319539250e-04	5.234948999714106321e-03
7.000000000000000000e+01	4.000000000000000000e+02	7.818703890079632401e-01	1.943159555157762935e-03	8.300647069700062318e-04	5.947069979447405915e-04	3.816256008576601744e-03
7.100000000000000000e+01	4.000000000000000000e+02	7.858930450165644288e-01	1.952109123085392622e-03	8.592681724985595446e-04	5.983616193407215568e-04	4.238971014274284244e-03
7.200000000000000000e+01	4.000000000000000000e+02	7.027584119932726026e-01	1.743774695787578830e-03	7.498439970368053677e-04	5.134539599384879433e-04	4.319011990446597338e-03
7.300000000000000000e+01	4.000000000000000000e+02	8.086199809913523495e-01	2.009307405460276572e-03	8.584431028430117424e-04	6.365808848931920130e-04	4.054387012729421258e-03
7.400000000000000000e+01	4.000000000000000000e+02	7.198125259892549366e-01	1.787719293060945416e-03	7.562683706782990806e-04	5.477634775161277069e-04	3.952719998778775334e-03
7.500000000000000000e+01	4.000000000000000000e+02	7.415423100173939019e-01	1.842643096751999136e-03	7.864338821673299727e-04	5.784585598303238190e-04	3.748499992070719600e-03
7.600000000000000000e+01	4.000000000000000000e+02	7.166024280013516545e-01	1.779040610199444971e-03	7.556384121562586577e-04	5.392519498127512677e-04	4.117738979402929544e-03
7.700000000000000000e+01	4.000000000000000000e+02	8.630583190242759883e-01	2.144774114785832214e-03	9.424402018339605785e-04	7.108599830098682668e-04	4.220700007863342762e-03
7.800000000000000000e+01	4.000000000000000000e+02	7.296084009867627174e-01	1.811168664789874995e-03	7.733180232753510998e-04	5.578651042014825655e-04	4.374982003355398774e-03
7.900000000000000000e+01	4.000000000000000000e+02	8.067094470025040209e-01	2.004059207756654203e-03	8.661301231040851971e-04	6.296332648344104719e-04	4.230115999234840274e-03
8.000000000000000000e+01	4.000000000000000000e+02	7.706046260136645287e-01	1.914692968348390362e-03	8.280359094351297114e-04	6.080422923696460072e-04	3.976175998104736209e-03
8.100000000000000000e+01	4.000000000000000000e+02	6.794645269983448088e-01	1.687463451671646856e-03	7.166720621899002686e-04	4.932113693212158805e-04	3.774638986214995384e-03
8.200000000000000000e+01	4.000000000000000000e+02	7.214588640199508518e-01	1.791414628314669244e-03	7.341676371288485738e-04	5.268012100714258850e-04	4.142188001424074173e-03
8.300000000000000000e+01	4.000000000000000000e+02	7.154272909974679351e-01	1.776411549508338881e-03	7.613886215403908734e-04	5.299735400330973312e-04	4.129401990212500095e-03
8.400000000000000000e+01	4.000000000000000000e+02	6.210319769743364304e-01	1.536386352963745516e-03	6.461564094934147068e-04	4.302149851719150190e-04	5.648409016430377960e-03
8.500000000000000000e+01	4.000000000000000000e+02	7.552015940018463880e-01	1.875921378086786717e-03	8.161714789457619320e-04	5.815578727924730759e-04	4.032299999380484223e-03
8.600000000000000000e+01	4.000000000000000000e+02	8.821258660173043609e-01	2.193913230294128845e-03	9.717354355234420100e-04	7.302131707547232509e-04	3.775721008423715830e-03
8.700000000000000000e+01	4.000000000000000000e+02	7.926966370141599327e-01	1.970229178623412927e-03	8.439568190806312096e-04	6.326813912892248265e-04	3.827452979749068618e-03
8.800000000000000000e+01	4.000000000000000000e+02	7.706893429858610034e-01	1.915149077394744364e-03	8.311079410486854656e-04	6.030904381623258944e-04	3.845227009151130915e-03
8.900000000000000000e+01	4.000000000000000000e+02	7.416876609786413610e-01	1.842451328047900417e-03	7.908970352582400535e-04	5.836367586744017379e-04	3.992323006968945265e-03
9.000000000000000000e+01	4.000000000000000000e+02	7.597695350123103708e-01	1.888162319446564557e-03	8.092180752282729416e-04	5.934940747829387051e-04	3.655212000012397766e-03
9.100000000000000000e+01	4.000000000000000000e+02	7.476200119999703020e-01	1.855237859344924896e-03	8.003047292004339223e-04	5.760280905087711810e-04	4.559358989354223013e-03
9.200000000000000000e+01	4.000000000000000000e+02	8.883246839977800846e-01	2.209580102935433232e-03	9.754069849441293540e-04	7.516360304725822191e-04	3.665461001219227910e-03
9.300000000000000000e+01	4.000000000000000000e+02	7.871788960183039308e-01	1.956107019723276729e-03	8.618484297767281142e-04	6.039434173726476339e-04	3.950185986468568444e-03
9.400000000000000000e+01	4.000000000000000000e+02	6.933215240132994950e-01	1.721044686928507915e-03	7.342490353039465845e-04	5.029016957269050571e-04	4.055561992572620511e-03
9.500000000000000000e+01	4.000000000000000000e+02	8.352673949848394841e-01	2.076132549773319815e-03	9.055597063706954507e-04	6.915743413264863106e-04	4.015324986539781094e-03
9.600000000000000000e+01	4.000000000000000000e+02	8.671523779921699315e-01	2.156786545019713335e-03	9.343800395436119375e-04	7.238489601877518172e-04	3.660072979982942343e-03
9.700000000000000000e+01	4.000000000000000000e+02	7.706923500227276236e-01	1.914759479186614035e-03	8.432070934941293281e-04	5.522335384739562435e-04	4.000034998171031475e-03
9.800000000000000000e+01	4.000000000000000000e+02	9.591112929920200258e-01	2.386256136596784892e-03	1.058025495440233525e-03	7.841533617465757267e-04	3.835529001662507653e-03
9.900000000000000000e+01	4.000000000000000000e+02	6.702768759860191494e-01	1.662788615212775802e-03	6.954058824339881453e-04	4.874675103928893566e-04	4.357997007900848985e-03
1.000000000000000000e+02	4.000000000000000000e+02	6.837225530180148780e-01	1.698096242253086582e-03	7.249209723522654280e-04	4.982804296014364896e-04	3.779648017371073365e-03
1.010000000000000000e+02	4.000000000000000000e+02	6.809007489937357605e-01	1.690995927128824492e-03	7.242012707865797374e-04	5.242504873604048304e-04	3.812587994616478682e-03
1.020000000000000000e+02	4.000000000000000000e+02	8.282891330018173903e-01	2.058456472295802035e-03	9.136454848339781252e-04	6.773384159168927086e-04	4.157813003985211253e-03
1.030000000000000000e+02	4.000000000000000000e+02	6.414887699938844889e-01	1.592766182075138186e-03	6.617083932360400857e-04	4.697214970656204730e-04	3.745183988939970732e-03
1.040000000000000000e+02	4.000000000000000000e+02	7.609753249853383750e-01	1.884943344848579632e-03	8.274184127367334744e-04	5.401878325938014357e-04	6.239753012778237462e-03
1.050000000000000000e+02	4.000000000000000000e+02	7.914390109945088625e-01	1.967400061694206826e-03	8.515946151601383289e-04	6.293809793714899613e-04	3.745131980394944549e-03
1.060000000000000000e+02	4.000000000000000000e+02	8.457020430068951100e-01	2.101198200107319471e-03	9.076152290072059562e-04	6.981254080164944666e-04	4.460964992176741362e-03
1.070000000000000000e+02	4.000000000000000000e+02	1.078712853981414810e+00	2.685156912048114290e-03	1.212299439212074495e-03	9.764568050741218464e-04	3.854425012832507491e-03
1.080000000000000000e+02	4.000000000000000000e+02	7.613753720070235431e-01	1.890287789938156597e-03	8.489208872197195367e-04	5.647856555879115885e-04	4.482658987399190664e-03
1.090000000000000000e+02	4.000000000000000000e+02	6.704496800084598362e-01	1.663688303451635970e-03	6.861369806574657733e-04	4.981279881758382587e-04	4.257181979482993484e-03
1.100000000000000000e+02	4.000000000000000000e+02	7.493675599980633706e-01	1.862437485688133148e-03	7.990397924004355012e-04	5.923369833180913962e-04	3.690610988996922970e-03
