round	step_count	round_time	avg_step_time	avg_act_time	avg_geo_time	eor_time
3.400000000000000000e+01	4.000000000000000000e+02	7.928023969870992005e-01	1.964858417341020132e-03	8.558406151132658428e-04	6.032923627935815906e-04	6.039747007889673114e-03
3.500000000000000000e+01	4.000000000000000000e+02	9.530358449846971780e-01	2.364956908277236064e-03	1.045440600355505021e-03	7.858624417713144274e-04	6.077027996070683002e-03
3.600000000000000000e+01	4.000000000000000000e+02	7.205352630116976798e-01	1.783237945201108154e-03	7.556719148851698698e-04	5.315811018226667718e-04	6.431982998037710786e-03
3.700000000000000000e+01	4.000000000000000000e+02	8.238637320173438638e-01	2.042681085149524768e-03	8.791926578123821423e-04	6.475675545516423881e-04	5.922161013586446643e-03
3.800000000000000000e+01	4.000000000000000000e+02	1.022335410991217941e+00	2.538319988234434207e-03	1.096016671581310315e-03	9.126751747680827628e-04	6.108995992690324783e-03
3.900000000000000000e+01	4.000000000000000000e+02	6.972917979874182492e-01	1.724978436977835268e-03	7.314602194674079717e-04	5.090819059114437203e-04	6.500535993836820126e-03
4.000000000000000000e+01	4.000000000000000000e+02	7.680482179857790470e-01	1.899705789837753374e-03	8.085692671011201690e-04	5.787440228596096728e-04	7.219909020932391286e-03
4.100000000000000000e+01	4.000000000000000000e+02	8.203314860002137721e-01	2.031625505551346456e-03	8.723075004672864365e-04	6.478267055354080921e-04	6.818144989665597677e-03
4.200000000000000000e+01	4.000000000000000000e+02	8.963891199964564294e-01	2.221906679260427907e-03	9.658133269113023268e-04	7.352068804175360432e-04	6.591668003238737583e-03
4.300000000000000000e+01	4.000000000000000000e+02	8.211336219974327832e-01	2.033785330349928595e-03	8.718691030662739910e-04	6.500400741788326222e-04	6.776386988349258900e-03
4.400000000000000000e+01	4.000000000000000000e+02	7.812213950091972947e-01	1.934635385405272237e-03	8.204965641925809862e-04	5.855769655317998902e-04	6.535337975947186351e-03
4.500000000000000000e+01	4.000000000000000000e+02	8.588806950137950480e-01	2.127868386451155138e-03	9.546902374131605376e-04	6.001936022948939223e-04	6.743142002960667014e-03
4.600000000000000000e+01	4.000000000000000000e+02	8.059923420078121126e-01	1.997514925751602260e-03	8.514477976132183877e-04	6.131874542916193604e-04	6.090253998991101980e-03
4.700000000000000000e+01	4.000000000000000000e+02	7.405755419749766588e-01	1.833543827160610817e-03	7.701306285161991019e-04	5.414956920867553284e-04	6.215900008101016283e-03
4.800000000000000000e+01	4.000000000000000000e+02	7.835445159871596843e-01	1.940651509576127873e-03	8.399554579227696671e-04	5.794945719389943796e-04	6.458891002694144845e-03
4.900000000000000000e+01	4.000000000000000000e+02	8.279277630208525807e-01	2.050165203909273207e-03	8.972314980201190294e-04	6.490495555772213395e-04	7.019431010121479630e-03
5.000000000000000000e+01	4.000000000000000000e+02	7.943592139927204698e-01	1.968342253021546518e-03	8.442692765675018952e-04	5.945360942132538445e-04	6.096451019402593374e-03
5.100000000000000000e+01	4.000000000000000000e+02	1.017073208990041167e+00	2.522975778483669239e-03	1.118830394188989955e-03	8.742523344699293505e-04	6.882594985654577613e-03
5.200000000000000000e+01	4.000000000000000000e+02	8.696016639878507704e-01	2.154224927944596753e-03	9.263892119633964977e-04	7.028560824983287733e-04	6.760795979062095284e-03
5.300000000000000000e+01	4.000000000000000000e+02	7.345485079858917743e-01	1.817148714471841266e-03	7.749997158680344044e-04	5.394097301177680276e-04	6.861339992610737681e-03
5.400000000000000000e+01	4.000000000000000000e+02	7.647346379817463458e-01	1.894026233057957091e-03	8.094763869303278929e-04	5.791122999653453224e-04	6.167368992464616895e-03
5.500000000000000000e+01	4.000000000000000000e+02	7.304375590174458921e-01	1.807311185766593544e-03	7.663194844644749450e-04	5.315829724713694434e-04	6.537598994327709079e-03
5.600000000000000000e+01	4.000000000000000000e+02	7.944176419987343252e-01	1.968200577975949463e-03	8.479481875838246197e-04	6.120054297207389114e-04	6.305162998614832759e-03
5.700000000000000000e+01	4.000000000000000000e+02	7.832080230000428855e-01	1.939615084484103092e-03	8.299082458688645169e-04	5.823091823549475868e-04	6.452159985201433301e-03
5.800000000000000000e+01	4.000000000000000000e+02	8.574773310101591051e-01	2.125419722433434608e-03	9.168932501052040216e-04	6.655244950525229753e-04	6.386327004292979836e-03
5.900000000000000000e+01	4.000000000000000000e+02	8.214246149873360991e-01	2.035653096390888008e-03	8.770125692535657652e-04	6.383775413996772364e-04	6.285458977799862623e-03
6.000000000000000000e+01	4.000000000000000000e+02	7.408880550065077841e-01	1.834416922574746370e-03	7.640503319271374190e-04	5.338315028348006178e-04	6.211647996678948402e-03
6.100000000000000000e+01	4.000000000000000000e+02	7.599858830217272043e-01	1.882226563539006773e-03	8.009812396630877499e-04	5.854001051920931266e-04	6.237092980882152915e-03
6.200000000000000000e+01	4.000000000000000000e+02	9.385164580016862601e-01	2.327701700123725650e-03	1.023640727435122261e-03	7.791860245197312603e-04	6.499454990262165666e-03
6.300000000000000000e+01	4.000000000000000000e+02	8.749188910005614161e-01	2.168687829907867126e-03	9.408176107535837088e-04	7.137340620101895660e-04	6.529972015414386988e-03
6.400000000000000000e+01	4.000000000000000000e+02	8.000134549802169204e-01	1.981799667701125093e-03	8.436211953085148230e-04	6.277941554435528728e-04	6.449006003094837070e-03
6.500000000000000000e+01	4.000000000000000000e+02	7.221177700266707689e-01	1.787271545035764566e-03	7.497392823279369883e-04	5.239380017155781432e-04	6.387938017724081874e-03
6.600000000000000000e+01	4.000000000000000000e+02	8.093868219875730574e-01	2.005262527964077682e-03	8.585147569829132018e-04	6.195228506840066984e-04	6.414639006834477186e-03
6.700000000000000000e+01	4.000000000000000000e+02	9.288524439907632768e-01	2.304179884449695289e-03	1.004118274940992740e-03	7.672873070987407118e-04	6.216427020262926817e-03
6.800000000000000000e+01	4.000000000000000000e+02	8.965226319851353765e-01	2.223455909552285534e-03	9.674753039143979636e-04	7.373674544214737061e-04	6.287572992732748389e-03
6.900000000000000000e+01	4.000000000000000000e+02	8.860764970013406128e-01	2.196343438845360565e-03	9.581331683148164129e-04	7.292075204168213445e-04	6.627829017816111445e-03
7.000000000000000000e+01	4.000000000000000000e+02	9.182167009857948869e-01	2.278060985117917950e-03	1.000269048308837210e-03	7.621099571406375443e-04	6.113508017733693123e-03
7.100000000000000000e+01	4.000000000000000000e+02	7.793312460125889629e-01	1.926816947525367228e-03	8.033228015847271742e-04	5.838081696856534455e-04	7.697172986809164286e-03
7.200000000000000000e+01	4.000000000000000000e+02	7.643186880159191787e-01	1.891089441342046554e-03	8.051299072394613133e-04	5.730681111162993580e-04	6.893687997944653034e-03
7.300000000000000000e+01	4.000000000000000000e+02	8.213401339889969677e-01	2.034540417807875149e-03	8.768512398091843352e-04	6.533433050935855092e-04	6.727412022883072495e-03
7.400000000000000000e+01	4.000000000000000000e+02	6.674036280019208789e-01	1.650182312077958999e-03	6.923512958746869594e-04	4.766680778266163781e-04	6.508902995847165585e-03
7.500000000000000000e+01	4.000000000000000000e+02	1.058920043025864288e+00	2.628671377315185999e-03	1.175811495122616214e-03	9.327034329180605623e-04	6.547869008500128984e-03
7.600000000000000000e+01	4.000000000000000000e+02	7.984275869966950268e-01	1.976183173246681603e-03	8.510788403509650423e-04	6.161780394177185415e-04	7.084456010488793254e-03
7.700000000000000000e+01	4.000000000000000000e+02	9.837771030142903328e-01	2.441186693686177214e-03	1.068025867643882529e-03	8.317866224388126718e-04	6.380325998179614544e-03
7.800000000000000000e+01	4.000000000000000000e+02	9.096175069862511009e-01	2.254765476609463856e-03	9.299661527620628259e-04	7.997282275027828725e-04	6.833499006461352110e-03
7.900000000000000000e+01	4.000000000000000000e+02	8.031189589819405228e-01	1.988504638502490776e-03	8.517879811552119896e-04	6.190397600585129199e-04	6.728323001880198717e-03
8.000000000000000000e+01	4.000000000000000000e+02	8.289715659921057522e-01	2.055372730173985266e-03	8.717204598360694858e-04	6.451981517602689955e-04	5.999774002702906728e-03
8.100000000000000000e+01	4.000000000000000000e+02	1.026520192011957988e+00	2.544761942990589679e-03	1.124821675330167680e-03	8.382107503712176756e-04	7.681071991100907326e-03
8.200000000000000000e+01	4.000000000000000000e+02	7.525216840149369091e-01	1.862824627387453741e-03	7.985970822483068636e-04	5.648499144444940568e-04	6.594667996978387237e-03
8.300000000000000000e+01	4.000000000000000000e+02	8.417410850233864039e-01	2.085941939803887934e-03	8.951672650437103845e-04	6.687025479186559443e-04	6.512930005555972457e-03
8.400000000000000000e+01	4.000000000000000000e+02	8.544424579886253923e-01	2.117890695808455435e-03	9.141224272025283036e-04	6.792515451525105554e-04	6.466268998337909579e-03
8.500000000000000000e+01	4.000000000000000000e+02	9.637565599987283349e-01	2.390682910627219774e-03	1.051636574193253165e-03	8.154147533787181167e-04	6.547116994624957442e-03
8.600000000000000000e+01	4.000000000000000000e+02	7.579222469939850271e-01	1.877521787173464050e-03	7.836852108448511293e-04	5.590037250658496737e-04	5.987470998661592603e-03
8.700000000000000000e+01	4.000000000000000000e+02	9.790462809905875474e-01	2.430029547394951632e-03	1.053578730716253674e-03	8.245469276153016315e-04	6.165264989249408245e-03
8.800000000000000000e+01	4.000000000000000000e+02	7.855038380075711757e-01	1.946298527473118087e-03	8.227308024652302569e-04	5.973363572411472151e-04	6.080947001464664936e-03
8.900000000000000000e+01	4.000000000000000000e+02	7.545734840095974505e-01	1.869318150056642480e-03	7.818615088763181597e-04	5.550314474385231820e-04	6.019769003614783287e-03
9.000000000000000000e+01	3.300000000000000000e+02	6.427117139974143356e-01	1.928134806097880254e-03	8.353116794200049966e-04	6.009931574667324401e-04	5.696075008017942309e-03
9.100000000000000000e+01	4.000000000000000000e+02	7.456238120212219656e-01	1.845479797630105107e-03	7.963583048695000279e-04	4.971170947101199999e-04	6.479564006440341473e-03
9.200000000000000000e+01	4.000000000000000000e+02	8.122438100108411163e-01	2.012681899359449866e-03	8.693055831827222867e-04	6.113948637357680431e-04	6.302498019067570567e-03
9.300000000000000000e+01	4.000000000000000000e+02	1.045942286000354216e+00	2.592928667872911475e-03	1.139661264969618008e-03	8.650047606352017976e-04	7.682483003009110689e-03
9.400000000000000000e+01	4.000000000000000000e+02	9.017822280002292246e-01	2.234098524422733871e-03	9.276698130997829226e-04	6.843826449767220765e-04	7.046093000099062920e-03
9.500000000000000000e+01	4.000000000000000000e+02	9.485922610037960112e-01	2.352922743157250928e-03	1.012351622266578419e-03	7.531924869545037057e-04	6.353556003887206316e-03
9.600000000000000000e+01	4.000000000000000000e+02	7.714621619961690158e-01	1.910549810418160632e-03	8.087973247165791343e-04	5.553567876631859907e-04	6.319576990790665150e-03
9.700000000000000000e+01	4.000000000000000000e+02	8.300004850025288761e-01	2.056065290162223391e-03	8.933207832160405988e-04	6.583994576794794350e-04	6.647675007116049528e-03
9.800000000000000000e+01	4.000000000000000000e+02	9.329338520183227956e-01	2.314156864813412661e-03	9.842111371108331307e-04	7.486151101329597190e-04	6.294900987995788455e-03
9.900000000000000000e+01	4.000000000000000000e+02	9.076507800200488418e-01	2.249283988276147474e-03	9.732402317604283391e-04	7.471102218551095272e-04	6.909157003974542022e-03
1.000000000000000000e+02	4.000000000000000000e+02	8.118820129893720150e-01	2.010266818033415014e-03	8.534679724834858894e-04	6.247560457995859863e-04	6.905679008923470974e-03
